AK_c_Keq;AK_c_KmADP;AK_c_KmAMP;AK_c_KmATP;AK_c_Vmax;AK_c_k1;AK_c_k2;AK_g_Keq;AK_g_KmADP;AK_g_KmAMP;AK_g_KmATP;AK_g_Vmax;AK_g_k1;AK_g_k2;ALD_g_Keq;ALD_g_KiADP;ALD_g_KiAMP;ALD_g_KiATP;ALD_g_KiGA3P;ALD_g_KmDHAP;ALD_g_KmFru16BP;ALD_g_KmGA3P;ALD_g_Vmax;ATPu_c_k;ENO_c_Keq;ENO_c_Km2PGA;ENO_c_KmPEP;ENO_c_Vmax;G3PDH_g_Keq;G3PDH_g_KmDHAP;G3PDH_g_KmGly3P;G3PDH_g_KmNAD;G3PDH_g_KmNADH;G3PDH_g_Vmax;G6PDH_c_Keq;G6PDH_c_Km6PGL;G6PDH_c_KmGlc6P;G6PDH_c_KmNADP;G6PDH_c_KmNADPH;G6PDH_c_Vmax;G6PDH_g_Keq;G6PDH_g_Km6PGL;G6PDH_g_KmGlc6P;G6PDH_g_KmNADP;G6PDH_g_KmNADPH;G6PDH_g_Vmax;G6PP_c_Keq;G6PP_c_KmGlc;G6PP_c_KmGlc6P;G6PP_c_Vmax;GAPDH_g_Keq;GAPDH_g_Km13BPGA;GAPDH_g_KmGA3P;GAPDH_g_KmNAD;GAPDH_g_KmNADH;GAPDH_g_KmPi;GAPDH_g_Vmax;GAPDH_g_Vrmax;GDA_g_k;GK_g_Keq;GK_g_KmADP;GK_g_KmATP;GK_g_KmGly;GK_g_KmGly3P;GK_g_Vmax;GPO_c_KmGly3P;GPO_c_Vmax;GlcT_c_KmGlc;GlcT_c_Vmax;GlcT_c_alpha;GlcT_g_k;HXK_c_Keq;HXK_c_KmADP;HXK_c_KmATP;HXK_c_KmGlc;HXK_c_KmGlc6P;HXK_c_Vmax;HXK_c_Vmaxpc;HXK_g_Keq;HXK_g_KmADP;HXK_g_KmATP;HXK_g_KmGlc;HXK_g_KmGlc6P;HXK_g_Vmax;PFK_g_Keq;PFK_g_Ki1;PFK_g_Ki2;PFK_g_KmADP;PFK_g_KmATP;PFK_g_KmFru6P;PFK_g_KsATP;PFK_g_Vmax;PGAM_c_Keq;PGAM_c_Km2PGA;PGAM_c_Km3PGA;PGAM_c_Vmax;PGI_g_Keq;PGI_g_Ki6PG;PGI_g_KmFru6P;PGI_g_KmGlc6P;PGI_g_Vmax;PGI_g_Vrmax;PGK_g_Keq;PGK_g_Km13BPGA;PGK_g_Km3PGA;PGK_g_KmADP;PGK_g_KmATP;PGK_g_Vmax;PGK_g_Vrmax;PGL_c_Keq;PGL_c_Km6PG;PGL_c_Km6PGL;PGL_c_Vmax;PGL_c_k;PGL_g_Keq;PGL_g_Km6PG;PGL_g_Km6PGL;PGL_g_Vmax;PGL_g_k;PPI_c_Keq;PPI_c_KmRib5P;PPI_c_KmRul5P;PPI_c_Vmax;PPI_g_Keq;PPI_g_KmRib5P;PPI_g_KmRul5P;PPI_g_Vmax;PYK_c_Keq;PYK_c_KiADP;PYK_c_KiATP;PYK_c_KmADP;PYK_c_KmATP;PYK_c_KmPEP;PYK_c_KmPyr;PYK_c_Vmax;PYK_c_n;PyrT_c_KmPyr;PyrT_c_Vmax;RK_g_Keq;RK_g_KmADP;RK_g_KmATP;RK_g_KmRib;RK_g_KmRib5P;RK_g_Vmax;RK_g_Vrmax;TPI_g_Keq;TPI_g_KmDHAP;TPI_g_KmGA3P;TPI_g_Vmax;TPI_g_Vrmax;TR_c_Keq;TR_c_KmNADP;TR_c_KmNADPH;TR_c_KmTS2;TR_c_KmTSH2;TR_c_Vmax;_3PGAT_g_k;_6PGDH_c_Keq;_6PGDH_c_Km6PG;_6PGDH_c_KmNADP;_6PGDH_c_KmNADPH;_6PGDH_c_KmRul5P;_6PGDH_c_Vmax;_6PGDH_g_Keq;_6PGDH_g_Km6PG;_6PGDH_g_KmNADP;_6PGDH_g_KmNADPH;_6PGDH_g_KmRul5P;_6PGDH_g_Vmax;GAPDH_g_inhib
0.458179;0.572478;1.51707;0.2939;7.9738;3189.76;6961.82;0.480906;1.02826;5.69728;0.0432873;0.00549399;255.425;531.132;0.0783;2.5163;3.34543;0.681505;0.0790966;0.0150528;0.0103707;0.0542943;456.184;34.2235;3.11297;0.0525864;0.239549;580.818;15845.1;0.0997691;2.13617;0.477234;0.0116839;453.646;5.44672;0.0391713;0.0592142;0.00952502;8.54E-05;7.9629;2.87916;0.0469321;0.0562161;0.00913176;0.000115786;7.9629;273.174;4.93584;6.82534;38.4656;0.0901185;0.110958;0.13126;0.430851;0.0175517;0.232749;1227.97;473.973;1640.95;0.000878521;0.56521;0.212718;0.434185;3.0971;188.827;1.72773;378.22;1.03093;113.899;0.782443;175842;712.988;0.110008;0.120978;0.0885981;7.8486;167.45;0.0859542;835.767;0.126957;0.106805;0.0996;9.05791;1780.67;1007.47;18.6612;11.4369;0.943432;0.0675222;1.06995;0.0377892;1493.28;0.172731;0.16723;0.152206;207.744;0.449294;0.131997;0.117847;0.450577;2391.39;1406.16;3251.91;0.00936499;1.95366;0.174004;0.231767;2709.5;997.444;21088;0.0275932;0.0495518;33.3305;0.0558217;23336.5;0.302988;0.0548881;5.88184;0.0544516;6.05069;3.30756;1.16558;79.9446;5.81663;4.50364;1.66614;79.9446;12945.9;0.813342;0.427139;0.110072;16.2825;0.356633;50.7326;982.255;2.55394;2.13613;250.708;0.010342;0.299933;0.211859;0.47312;0.351709;2.47121;227.046;0.0426336;1.35937;0.250113;1247.91;5385.51;384.759;0.153204;0.000771472;0.00582972;0.00409722;268.393;33.5194;41.8366;0.00289364;0.00125127;0.000562433;0.0270691;10.3267;67.9124;0.00298926;0.00116537;0.000673371;0.0355446;10.3267;2.53005
0.490324;1.89018;1.8633;0.511647;300.847;2144.62;4373.89;0.483913;0.137061;1.16051;0.798542;2.20837;183.775;379.768;0.0822169;1.41775;3.85764;0.664389;0.126214;0.0137608;0.00944698;0.061398;579.033;44.4355;4.06493;0.0543517;0.249636;651.768;17421.3;0.108877;1.91502;0.433111;0.0101039;525.799;7.84632;0.0421024;0.0589944;0.00938349;0.000100451;8.40009;8.17555;0.0422709;0.0579898;0.00986619;7.73E-05;8.40009;284.138;4.86546;4.87885;15.4804;0.065748;0.0658841;0.121709;0.382804;0.0172476;0.652258;1403.66;525.963;413.317;0.000884638;0.567154;0.1756;0.37195;3.18803;219.191;1.71627;373.545;1.14727;146.723;0.601322;346680;649.146;0.129156;0.129015;0.0994555;13.933;82.6395;0.0455445;691.614;0.137728;0.177445;0.114063;14.5913;1731.84;1181.03;15.1703;10.539;3.60958;0.0655287;1.03921;0.0360266;1659.06;0.1605;0.175053;0.148988;276.496;0.381782;0.111926;0.125911;0.416544;1480.64;1184.13;3312.26;0.0159932;1.37405;0.0266259;0.408106;2839.44;1356.34;21129.7;0.104663;0.0537271;26.2651;0.0553798;14991.1;0.0413044;0.0423352;4.63503;0.0519982;6.73384;4.45316;1.43434;68.2182;6.55536;3.49075;1.18474;68.2182;8827.96;0.782303;0.513174;0.0964274;15.1912;0.316621;70.0126;1136.38;2.27904;2.02112;218.832;0.00914988;0.2062;0.2387;0.421;0.30402;4.7512;832.397;0.0464308;1.2296;0.286622;1165.02;5848.84;473.136;0.0670717;0.000761622;0.00670769;0.00938022;304.87;460.441;52.2358;0.00383526;0.00105761;0.000612398;0.0290929;12.5486;64.6688;0.00382842;0.00118353;0.000566161;0.0300587;12.5486;3.03917
0.481676;0.749717;0.434372;0.0517048;923.904;13098.7;27194;0.493591;0.0476465;11.0882;0.0308262;0.642042;25.7164;52.1007;0.0785697;1.48911;3.67764;0.409781;0.106088;0.015134;0.00984912;0.0718605;647.316;147.724;3.96708;0.0499619;0.299408;659.014;19215.5;0.0899692;2.18086;0.402555;0.011606;505.761;6.25211;0.0362759;0.0584919;0.00976493;8.16E-05;10.7782;5.75242;0.0327529;0.0552846;0.00966975;0.000100675;10.7782;263.029;3.28491;6.75638;30.9435;0.0429042;0.172543;0.120435;0.501055;0.0217374;5.28265;257.027;376.106;422.601;0.00096352;0.564692;0.227808;0.414575;3.63065;191.939;1.67169;366.39;1.09283;136.466;0.658891;299403;669.462;0.103182;0.112628;0.0916262;15.98;146.028;0.0765905;817.886;0.140595;0.0985956;0.0974003;12.9066;1760.58;1171.08;12.0743;8.28811;1.8646;0.0667884;1.10109;0.0429932;1825.72;0.185169;0.194675;0.160504;225.904;0.443658;0.142528;0.115093;0.385668;1946.96;1322.85;3278.19;0.00470884;1.15963;0.144028;0.316995;2519.84;1376.44;20040.4;0.0239057;0.0515379;25.8493;0.0576171;21589.2;0.0607851;0.0433916;4.56164;0.0481027;5.43411;3.78763;1.31584;67.6254;5.39795;3.81312;1.55867;67.6254;13123.7;0.51886;0.488881;0.109702;14.693;0.413025;157.117;975.571;2.5419;2.14325;240.714;0.011361;0.262273;0.213484;0.473875;0.504666;3.25133;218.733;0.0457875;1.16444;0.293539;1051.26;5787.79;459.686;0.127799;0.000778328;0.00766099;0.00018674;286.753;24.6979;40.757;0.00337326;0.00112614;0.000538368;0.0348355;13.5388;47.3401;0.00361456;0.00108489;0.00061213;0.0266073;13.5388;2.50472
0.47801;0.30459;6.03135;0.110059;165.233;25147;52607.8;0.475229;0.0320179;1.13599;0.0600893;7.07439;565.14;1189.2;0.0771567;1.79677;3.63428;0.670169;0.0711313;0.0152042;0.00836289;0.054722;727.876;91.6064;3.10555;0.0466837;0.22281;650.981;16362.4;0.102593;2.46975;0.43702;0.0101435;459.356;5.30516;0.050582;0.0545913;0.00940151;9.81E-05;6.9507;15.6615;0.0386245;0.0576454;0.00917888;8.98E-05;6.9507;278.417;3.17931;6.41321;16.786;0.0681676;0.096388;0.137913;0.441623;0.0205038;0.355802;1056.17;507.836;7179.7;0.000927789;0.557079;0.228413;0.496958;4.75301;242.213;1.6993;374.842;0.957948;139.695;0.83877;809254;558.669;0.164243;0.0984496;0.0791644;9.95856;143.307;0.0760373;836.466;0.122309;0.163049;0.106665;14.1283;1741.39;851.451;16.7858;10.4193;0.96645;0.0606685;0.984903;0.0374456;1623.84;0.173913;0.135787;0.160935;258.6;0.474784;0.167501;0.118796;0.361753;2105.23;1470.81;3337.86;0.0498989;1.31239;0.288574;0.178255;2885.07;1239.22;18334.5;0.0502761;0.0497813;30.1542;0.0547705;18920.8;0.0271136;0.0496658;5.32134;0.0541546;5.49127;3.10921;1.19602;91.5216;6.39897;4.38422;1.14575;91.5216;14120.9;0.561771;0.618294;0.106615;13.267;0.472827;56.7125;1372.39;2.8333;1.88256;233.72;0.010456;0.255537;0.290697;0.649569;0.352111;6.13642;1231.64;0.0460014;1.10535;0.199039;1401.92;5487.69;367.008;0.101218;0.000782849;0.00684003;0.00490654;274.238;25.2033;58.0437;0.00334408;0.00124092;0.000631763;0.0309338;10.5827;43.1;0.00336068;0.00104112;0.000567681;0.0287737;10.5827;3.16012
0.471169;0.05556;0.431014;0.0740065;13127.7;139.386;295.831;0.456157;0.220917;6.64603;2.15377;84.7897;9944.41;21800.4;0.0751892;2.02226;3.11163;0.617338;0.0823679;0.0157283;0.00938961;0.0634813;830.245;75.4523;4.12888;0.0523575;0.217161;603.177;17859.1;0.1107;1.8057;0.398344;0.0127248;421.477;12.2135;0.0438003;0.0580195;0.00940324;0.000102514;8.00383;21.9521;0.0413068;0.0560904;0.00960469;8.93E-05;8.00383;313.661;4.59965;4.73529;11.3564;0.0670003;0.0946024;0.159541;0.347909;0.0203136;0.749215;725.032;378.439;15520.8;0.000806803;0.568199;0.202658;0.449733;3.7569;228.275;1.76837;371.84;0.963045;118.637;0.78271;961402;738.251;0.121729;0.127056;0.105684;14.4488;75.5795;0.036278;847.146;0.173536;0.130744;0.0990581;13.313;2007.76;685.384;15.6827;9.68198;0.507912;0.0747648;1.01321;0.0371263;1881.81;0.188559;0.184555;0.155394;244.932;0.431114;0.109667;0.131964;0.435496;1967.04;1396.56;3409.29;0.000782389;2.36607;0.177606;0.235596;2388.18;1027.53;16672.5;0.0545136;0.0479273;29.772;0.0524678;18948.8;0.0314934;0.0460837;5.25388;0.055078;5.35952;4.13304;1.23807;77.1949;6.14065;4.3775;1.38962;77.1949;7385.5;0.661999;0.644434;0.107924;14.7673;0.367869;27.6285;746.236;2.47664;1.74009;233.577;0.0103219;0.311835;0.310963;0.414455;0.336603;17.9923;2140.28;0.0462712;1.1861;0.220436;1432.54;5753.84;445.271;1.4932;0.000772942;0.00734251;0.00306014;225.033;32.4985;52.0704;0.00360311;0.000918066;0.000562009;0.0277078;8.80483;55.2751;0.00343418;0.00089378;0.000667868;0.0273198;8.80483;2.22298
0.485788;0.438246;5.56226;0.0187036;39.6233;12.4929;25.7168;0.460308;0.163835;2.03975;1.24054;38.6226;6723.33;14606.2;0.0842834;1.50449;4.21766;0.802437;0.106403;0.0131871;0.00961478;0.0612682;479.629;72.6785;3.59378;0.0615564;0.213278;591.087;17301.8;0.083393;1.92277;0.473709;0.0118324;457.94;8.02346;0.0472279;0.0569815;0.0096611;0.000104845;7.12812;7.68855;0.0319895;0.0578411;0.0096366;0.000105834;7.12812;293.672;5.8407;5.5597;14.4022;0.0508313;0.110035;0.120642;0.722366;0.0162859;0.32298;1273.39;520.333;3.14193;0.00084577;0.552543;0.181255;0.353205;5.1753;188.26;1.71752;363.534;1.17182;129.278;0.831963;239242;751.64;0.149988;0.126626;0.0952759;13.964;77.2556;0.0390167;707.068;0.121761;0.148001;0.107777;11.8424;1902.81;1070.98;14.5833;14.4194;0.228915;0.0695033;0.962008;0.0372707;1572.36;0.159891;0.167388;0.148846;212.085;0.50629;0.137885;0.121635;0.407671;2253.9;1341.68;3478.59;0.00312641;1.3422;0.365306;0.282465;3015.43;2106.22;17402.2;0.0833293;0.0372586;31.0534;0.0528194;17255.7;0.0185979;0.0444182;5.48001;0.0551039;5.82714;4.77146;1.40245;70.6041;5.40791;3.71594;1.16559;70.6041;10609.4;0.690108;0.486579;0.122977;13.9588;0.378776;76.6489;1024.74;2.74883;2.25065;255.534;0.00914267;0.319543;0.275897;0.411667;0.314982;1.79105;221.062;0.0466695;1.24799;0.254503;1287.38;5625.39;468.104;0.277424;0.000750802;0.00708649;0.000246442;266.045;23.164;46.8835;0.00370837;0.00111195;0.000674531;0.0331104;9.16096;42.0243;0.00370079;0.000790629;0.000581414;0.0375886;9.16096;3.47359
0.47816;0.746414;6.78284;0.0362504;358.961;900.779;1883.85;0.491674;0.201812;2.4626;0.0372928;139.128;101.52;206.478;0.0801714;1.70219;4.42215;0.683862;0.0802619;0.0126598;0.00912546;0.0780929;504.16;51.9699;3.43126;0.0446165;0.249393;649.574;14780.2;0.106354;1.95535;0.48481;0.00914417;447.811;3.18621;0.0400373;0.056612;0.00933815;9.37E-05;7.82075;6.17544;0.0380904;0.058515;0.00943808;8.70E-05;7.82075;278.345;7.13227;6.08514;29.0265;0.0548708;0.0861471;0.142933;0.335068;0.0217898;3.83643;669.35;482.951;31.4774;0.000853034;0.542865;0.224326;0.454008;2.56512;187.998;1.69656;380.861;1.12245;89.5292;0.735226;292019;648.72;0.128871;0.119073;0.117179;11.6803;84.0821;0.0419922;799.592;0.113644;0.14247;0.0999499;7.99333;1918.24;1461.93;15.2863;9.69539;0.420872;0.0663281;1.14285;0.0490705;1330.93;0.172562;0.159012;0.165751;227.949;0.511281;0.122608;0.12295;0.401319;1843.94;1116.06;3346.96;0.00554029;1.60055;0.0398164;0.315488;2665.45;1412.1;25861.1;0.0212747;0.0466937;25.6896;0.0528952;25200.9;0.096804;0.0471317;4.53346;0.0532546;7.6766;4.01816;1.4292;60.4428;7.82009;3.50115;1.51632;60.4428;9490.96;0.681046;0.84992;0.108367;15.0776;0.409901;82.206;845.464;2.41436;2.01915;255.517;0.010451;0.258243;0.26684;0.531342;0.352902;3.94137;586.722;0.0472754;1.14199;0.256275;1161.42;5513.1;604.077;0.0372377;0.000772483;0.00606383;0.01642;213.878;279.522;44.9593;0.00415264;0.00122499;0.000528622;0.0289353;11.0096;46.8875;0.00354004;0.00111483;0.000585719;0.0328747;11.0096;2.70194
0.480459;0.0250808;0.188285;4.535;27.881;65.6954;136.735;0.470852;0.0132121;5.36126;0.746103;0.0152479;12070.3;25635.1;0.0765814;1.28674;3.47413;0.63609;0.0672633;0.0149795;0.00876446;0.0772553;598.521;55.2558;3.58418;0.0506126;0.224657;589.929;16836.3;0.128828;2.10242;0.425725;0.0114117;419.201;7.79887;0.0443599;0.0568615;0.00979254;0.000110386;7.43314;9.05595;0.031509;0.0585556;0.00894845;0.000115199;7.43314;267.236;6.10276;4.26703;31.3921;0.0511999;0.0901223;0.13711;0.504515;0.0202564;0.481792;917.138;477.509;12170.3;0.000799592;0.573956;0.225844;0.423071;3.44142;215.087;1.69217;366.169;1.05995;115.36;0.845628;2.03E+06;546.15;0.131382;0.104555;0.114632;9.63318;54.278;0.0287625;975.967;0.125508;0.0883865;0.109124;11.9045;1832.83;1324.21;13.9032;11.9516;0.570123;0.0639595;0.960863;0.0357927;1597.39;0.164713;0.178941;0.160388;221.238;0.418469;0.184879;0.1306;0.378508;1883.66;1568.82;3600.87;0.00478428;2.71785;0.0824071;0.21283;2355.17;1071.13;25118;0.161276;0.0472079;33.2429;0.0602317;16922.1;0.00194071;0.0541306;5.86639;0.0582297;4.50003;4.57646;1.20323;64.0363;7.20311;4.48272;1.28786;64.0363;12858.3;0.585553;0.537032;0.126527;14.2597;0.343952;90.2282;1570.62;2.55941;1.89785;231.374;0.0103564;0.236917;0.186597;0.571851;0.390214;6.98576;778.559;0.044852;1.11881;0.29516;989.866;5822.34;356.93;0.317126;0.000754399;0.00673205;0.00113369;224.928;86.5741;48.315;0.00378975;0.0011391;0.000658399;0.0279628;9.90742;44.9485;0.00419264;0.00104676;0.000522326;0.025584;9.90742;3.06225
0.446067;0.296487;8.00923;0.770387;145.159;112.278;251.708;0.477928;0.0976914;3.20088;0.357171;6.9182;165.514;346.316;0.0990513;1.27159;2.75568;0.716579;0.0761886;0.0174163;0.0084795;0.079977;474.32;32.2446;3.37895;0.0536426;0.240472;571.213;16795;0.113498;1.40333;0.46567;0.00879106;485.695;11.8887;0.0419731;0.0584513;0.00929004;0.000123053;8.88393;2.93624;0.0437698;0.0584245;0.00931543;9.40E-05;8.88393;253.276;7.23872;3.44738;14.6021;0.0969293;0.0927107;0.153578;0.583651;0.0272548;8.18129;1952.52;573.583;541.977;0.000797116;0.568853;0.25337;0.426416;3.77788;223.024;1.71594;361.443;1.2115;132.431;0.837932;185230;924.214;0.133456;0.147127;0.0970347;13.9348;71.7693;0.0387936;709.303;0.132913;0.0952067;0.103448;13.3456;1778.26;960.15;16.0712;12.9508;0.507164;0.0714794;0.932522;0.0406613;1383.34;0.185393;0.173859;0.144839;288.553;0.528837;0.106392;0.117492;0.493926;2471.64;1122.99;3347.76;0.00937271;1.46457;0.149601;0.266655;2636.45;1160.97;20231.7;0.0793833;0.0448215;24.3912;0.0514364;22651;0.0203546;0.0411634;4.30434;0.061297;4.94882;5.69699;1.45277;53.3526;5.25537;4.10063;1.75344;53.3526;13124.1;0.749433;0.731646;0.107887;16.4096;0.376953;35.0462;1117.39;2.5685;1.97115;218.042;0.0117961;0.249967;0.205045;0.5123;0.499529;13.5471;966.136;0.041932;1.17965;0.250113;1026.53;5190.52;438.814;0.159949;0.000770004;0.00688039;0.000213985;292.96;3083.91;57.9715;0.00357357;0.00107351;0.000675854;0.0306469;12.179;37.8365;0.00396281;0.000928743;0.000721523;0.0387467;12.179;3.47997
0.471862;0.40856;0.915273;0.010696;155.991;418.997;887.963;0.511152;0.69509;0.895531;0.351171;255.12;862.765;1687.88;0.104126;1.66071;3.16102;0.677791;0.0773928;0.0152031;0.0093281;0.0877969;442.173;59.2408;4.26899;0.0538532;0.266148;600.297;14925.3;0.102235;2.06684;0.376857;0.00740967;487.644;23.9516;0.0404357;0.0600662;0.00906858;0.0001055;7.57299;5.4665;0.0296466;0.0602392;0.00942375;0.000103127;7.57299;233.197;4.44207;3.90001;18.1862;0.0623064;0.10794;0.212408;0.401137;0.0244639;0.327767;1016.83;510.884;1732.13;0.000875079;0.560937;0.306445;0.367427;4.87784;209.598;1.73347;366.262;1.22244;129.698;0.756692;192404;880.667;0.130659;0.11913;0.119555;10.0585;167.02;0.0903093;546.904;0.132153;0.0930013;0.100281;12.0907;1682.4;1140.66;21.6897;10.61;0.121674;0.0588695;0.978137;0.0356473;1756.54;0.176114;0.159035;0.151104;210.188;0.513184;0.132643;0.137677;0.413854;1939.43;1269.93;3284.52;0.0697418;2.15224;0.0492756;0.303513;2672.27;1264.89;19013.7;0.0131222;0.0505294;30.0047;0.054747;16504.9;0.121817;0.046617;5.29495;0.0588108;6.62909;4.83018;1.55174;93.8582;5.63698;3.94038;1.17325;93.8582;11595.7;0.705685;0.822807;0.11235;16.0175;0.341601;43.4817;1165.29;2.35202;1.87498;246.139;0.00762473;0.239871;0.282857;0.510853;0.397858;6.87045;1364.32;0.0464299;1.18737;0.199237;1565.63;5658.17;399.811;0.294847;0.000788912;0.00728617;0.00110792;216.759;55.8368;39.7813;0.00305311;0.0011725;0.00052901;0.0329743;9.01467;37.0748;0.00381807;0.000980653;0.000550255;0.0310823;9.01467;3.15506
0.473926;0.120877;1.09966;0.0634538;5.95345;57.1758;120.643;0.506049;2.52493;1.76463;0.152912;7.49784;83.7966;165.59;0.0658008;1.09027;2.72349;0.746588;0.133814;0.0130172;0.00920247;0.0733992;890.068;35.6008;3.07322;0.047243;0.19417;643.856;15598.2;0.0909785;1.87546;0.349765;0.0122936;472.536;13.7086;0.041163;0.0589234;0.00948959;0.000107431;9.30155;7.2928;0.0448044;0.0582041;0.00919175;0.000118549;9.30155;300.406;8.1215;4.23914;6.17753;0.0688249;0.121738;0.155445;0.593756;0.0181122;1.46363;1498.72;525.478;1403.1;0.000791923;0.567407;0.222659;0.450388;4.43988;183.964;1.72897;374.114;1.10844;136.529;0.893952;97682.2;923.18;0.0970401;0.133641;0.102798;9.96165;75.473;0.0380053;852.589;0.101111;0.12303;0.111781;20.4117;1910.38;988.491;17.9713;9.94089;2.6749;0.0688558;1.05988;0.0480534;1050.6;0.181783;0.141975;0.152746;189.242;0.543933;0.141897;0.123586;0.397752;2166.83;1250.26;3362.82;0.00710454;1.58291;0.0592869;0.153983;2884.47;1247.11;19797.4;0.0616176;0.0477027;28.4651;0.0541027;20083.5;0.0614121;0.0534648;5.02326;0.0578618;4.21884;3.90434;1.31622;60.8397;6.64178;3.92966;1.17222;60.8397;10955.7;0.702091;0.528295;0.113368;14.9508;0.424941;36.4233;842.312;2.5177;2.11104;240.103;0.00950917;0.268588;0.190729;0.488468;0.423184;10.9252;941.724;0.0489728;1.2786;0.260689;1325.87;5519.95;377.998;2.03854;0.000756322;0.00736234;0.00178548;248.768;8.69341;53.6954;0.0033591;0.000936056;0.000693275;0.0281551;17.8825;41.171;0.00329381;0.000693887;0.000580995;0.0295789;17.8825;3.56279
0.496855;0.0718831;2.61108;0.245164;11.4816;127.144;255.897;0.456486;0.145734;5.02531;0.0878301;3.56931;319.593;700.116;0.0788635;1.24847;3.35515;0.81885;0.0973202;0.013799;0.00949782;0.0600022;560.21;33.2535;3.97954;0.0621709;0.268056;557.928;17376.3;0.106368;1.77085;0.37401;0.009616;476.217;3.19778;0.042925;0.0573371;0.00889308;7.93E-05;9.70688;9.36165;0.0411114;0.0562429;0.00948981;0.000115818;9.70688;293.918;5.7952;5.70558;3.09565;0.0694708;0.069064;0.104447;0.338776;0.0240615;5.6781;600.964;410.371;85.3736;0.000810029;0.543575;0.250022;0.506418;3.63046;206.255;1.70188;368.896;1.28046;130.888;0.724783;598104;683.321;0.113313;0.121159;0.0860963;12.6891;72.4434;0.0398675;906.854;0.12455;0.114288;0.133573;11.647;1744.66;809.256;17.9654;10.8179;0.779162;0.075493;0.982221;0.0323048;1630.74;0.172539;0.155642;0.153114;207.281;0.453245;0.164943;0.117397;0.569079;3018.49;1387.73;3300.15;0.0132181;1.41172;0.130928;0.297979;3091.69;1182.6;24446.4;0.00821366;0.0450379;30.7784;0.0638922;24942.7;0.0357369;0.0462426;5.43147;0.0581447;6.46735;3.70435;1.84767;54.3517;6.41938;5.08465;1.26173;54.3517;10425.9;0.635649;0.522735;0.118883;13.2106;0.324356;35.9789;810.317;2.45254;1.94818;204.781;0.0108882;0.23614;0.270008;0.509606;0.373481;4.53303;649.542;0.0491415;1.1432;0.280187;1078.57;5379.3;358.233;0.0167384;0.000743703;0.00752153;0.0121918;277.579;21.9116;35.2685;0.00407082;0.00117579;0.000585426;0.0271486;13.6728;41.7036;0.00337004;0.000961941;0.000574135;0.0312907;13.6728;2.8247
0.467077;0.113562;6.04199;0.0296136;55.7237;1356.1;2903.37;0.457649;0.093037;4.68503;0.133848;93.8302;1163.76;2542.91;0.098796;1.89682;3.42051;0.922432;0.106193;0.0181756;0.00916904;0.0659169;472.572;42.0356;3.19863;0.0406756;0.196233;620.263;18006.2;0.0925794;2.32936;0.404093;0.00921231;473.603;3.79842;0.0402524;0.0592109;0.0096182;9.80E-05;7.74524;7.65289;0.0403046;0.0591522;0.00937615;0.000114232;7.74524;245.713;5.72909;5.52893;12.0792;0.0676014;0.103932;0.155686;0.457426;0.0252559;0.605327;960.834;529.174;15507.8;0.00083102;0.566601;0.208037;0.476791;3.31773;194.803;1.73456;370.858;1.05145;132.627;0.547629;171515;687.916;0.123889;0.104896;0.0931349;7.19741;128.531;0.0663566;802.304;0.134869;0.137664;0.0962339;13.7072;1808.44;1072.02;14.97;10.7331;1.36539;0.0483964;0.983234;0.0452349;1830.22;0.169912;0.139446;0.131245;234.198;0.488794;0.15081;0.141194;0.371952;1677.26;1315.74;3409.64;0.00600314;1.98805;0.0257372;0.381512;2683.34;1653.8;13699.1;0.0839717;0.0537798;24.9099;0.0545922;12715.9;0.0187729;0.0512905;4.39587;0.0595647;5.83032;4.16575;1.23381;101.209;5.1048;3.94466;1.106;101.209;9709.58;0.460551;0.607754;0.151664;14.9646;0.330521;28.1201;1009;2.69162;1.92507;202.847;0.0104451;0.196186;0.275424;0.492233;0.402028;17.0683;2808.84;0.0474542;1.10715;0.236331;1387.84;6242.83;337.35;0.28796;0.000766335;0.00552002;0.000891322;224.252;8.72609;53.3003;0.00383904;0.0010809;0.00068903;0.030431;13.0867;67.8974;0.00342963;0.00114225;0.000541635;0.0294106;13.0867;3.5338
